5.816299986839294434e+01
6.249699997901916504e+01
7.103399991989135742e+01
7.336399984359741211e+01
7.595100021362304688e+01
7.817299985885620117e+01
8.211800003051757812e+01
8.710899996757507324e+01
9.291999983787536621e+01
9.405900001525878906e+01
1.126779999732971191e+02
1.136130001544952393e+02
1.107820000648498535e+02
1.170669999122619629e+02
1.124349999427795410e+02
1.141670000553131104e+02
1.173680000305175781e+02
1.229609999656677246e+02
1.271289999485015869e+02
1.284400000572204590e+02
1.379379999637603760e+02
1.382439999580383301e+02
1.420880000591278076e+02
1.446369998455047607e+02
1.470390000343322754e+02
1.526150000095367432e+02
1.574300000667572021e+02
1.626389999389648438e+02
1.657760000228881836e+02
1.702829999923706055e+02
1.697929999828338623e+02
1.753519999980926514e+02
1.926089999675750732e+02
1.907049999237060547e+02
1.942779998779296875e+02
1.989539999961853027e+02
2.027719998359680176e+02
2.084709999561309814e+02
2.161000001430511475e+02
2.203510000705718994e+02
2.250309998989105225e+02
2.404909999370574951e+02
2.367669999599456787e+02
2.418999998569488525e+02
2.481070001125335693e+02
2.557860000133514404e+02
2.626259999275207520e+02
2.686519999504089355e+02
2.743379998207092285e+02
2.866859998703002930e+02
