1.431000000000000050e+01
2.253000000000000114e+01
3.876999999999999602e+01
4.183999999999999631e+01
5.254999999999999716e+01
6.266000000000000369e+01
6.307000000000000739e+01
7.104999999999999716e+01
7.215000000000000568e+01
7.163000000000000966e+01
7.535999999999999943e+01
7.706000000000000227e+01
7.940999999999999659e+01
8.015000000000000568e+01
8.176000000000000512e+01
8.303000000000000114e+01
8.302000000000001023e+01
8.360999999999999943e+01
8.348000000000000398e+01
8.368999999999999773e+01
8.370000000000000284e+01
8.398999999999999488e+01
8.401999999999999602e+01
8.446999999999999886e+01
8.463000000000000966e+01
8.457999999999999829e+01
8.476999999999999602e+01
8.487999999999999545e+01
8.507000000000000739e+01
8.509000000000000341e+01
8.518000000000000682e+01
8.485000000000000853e+01
8.498000000000000398e+01
8.498999999999999488e+01
8.489999999999999147e+01
8.484000000000000341e+01
8.478000000000000114e+01
8.492000000000000171e+01
8.498999999999999488e+01
8.507000000000000739e+01
8.503000000000000114e+01
8.529999999999999716e+01
8.537999999999999545e+01
8.546000000000000796e+01
8.546999999999999886e+01
8.554000000000000625e+01
8.557000000000000739e+01
8.568999999999999773e+01
8.561999999999999034e+01
8.576000000000000512e+01
